"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"French Polynesia","PYF","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","0.229885057471264","0.315126050420168","0.395256916996047","0.398076923076923","0.26246719160105","0.279622509612024","0.31758034026465","0.249425664588119","0.26582162036993","0.178296410377917","0.169506385714703","0.145530750647612","0.148106897634437","0.167224080267559","0.321139346551243","0.394166338194718","0.408274360370169","0.394826197507857","0.526870389884089","1.5205271160669","1.4720314033366","0.292780414688983","0.173285735534732","0.130378096479791","0.105657985102224","0.0668074076053553","0.116640746500778","0.189182895161876","0.122116225338628","0.0971060456281887","0.0729794898441742","0.0747305962006965","0.0733438948541923","0.333667000333667","0.0812135626649651","0.332225913621262","0.1486667297374","0.104996897818928","0.156794425087108","0.14806439455123","0.0814863102998696","0.119357148848042","0.14386189258312","0.170235947022573","0.170235947022573","0.170235947022573","",
"Romania","ROU","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","31.4176974310181","77.9795782361908","101.566012491265","85.8625469667676","90.9923080075963","80.2197697377834","82.077126797707","80.4251279566109","75.2530578110185","66.6933754389272","59.113392440504","53.8504777017728","70.2880658436214","66.5534682080925","70.5542452830189","62.7412280701754","58.5847589424572","62.1065883340327","58.4797711483449","51.0985797827903","63.7258763292635","60.6961566352429","58.2507082152975","57.2724219012429","52.4130948363145","51.5241635687732","53.3384497313891","51.7175572519084","51.3661609572446","72.91040288635","42.5551470588235","41.1306235714918","47.9602933385383","33.009037117299","25.5196629213483","29.0633608815427","39.3996247654784","87.7458101375659","37.6848465574813","31.4267034903297","41.3697528679768","39.0099282296651","46.1183959261617","37.7587440381558","36.1677510386454","34.5999237223494","36.5643059490085","41.5433194154489","43.5215970591239","65.238346499202","72.8788465953889","61.7309782258242","66.5636335227598","58.962495081776","111.438755115583","129.335966478095","125.459063076887","135.91128688525","84.805893987626","57.3938182729221","",
"Russian Federation","RUS","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.8726301387713","38.7237551283083","18.0985712915908","18.2234718317193","17.3760035191906","16.5762991006021","13.6148211977596","12.3356083059158","12.3610470329135","12.7870238874084","10.4636162524888","9.5963851134989","8.82947208507406","8.63987486463723","9.36276687646551","10.0237750911089","11.9274029261065","17.7418912507763","11.3705776265561","11.4429137974056","11.8287849096993","10.0918067990174","9.80693179744063","10.0617507631977","10.9182980481057","10.9580584124677","11.0272238311957","11.5942312073373","12.3673018026516","",
"Rwanda","RWA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","165.953091860058","145.720779984212","157.746808200973","196.866269465958","203.272572005973","234.041385825627","256.24997367915","243.169145516094","213.823898781879","210.579496525407","212.847190343747","192.599211145204","189.472236382485","165.612677826898","185.082329239472","152.389570266437","170.754490307087","181.338896440739","185.210307022397","185.160778549162","149.062496997646","133.59892798153","139.589786499928","147.252783469554","147.478912960531","139.232771846494","121.679309601823","122.733592683156","135.232696184651","136.029088591547","133.1014494507","128.165046050327","132.082698770007","129.208963644401","125.470641788424","130.173015222069","127.570516207467","125.037792297025","127.240974381914","116.981493238836","121.667487890406","118.643383332409","123.45361921011","125.088749104692","136.110321807398","152.640389592258","166.039894894802","180.145614830719","178.739351571331","170.166665446887","172.035922524555","163.972643390319","155.978148216719","160.867772298749","154.091600901438","148.523966421484","153.151517054831","159.254717221348","161.22525172133","176.995912318918","",
"Saudi Arabia","SAU","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","20.4347826086957","7.22835829526398","3.64347826086957","13.9077429983526","9.9317617866005","9.3167701863354","8.45199324886491","8.62931034482759","11.9267647545049","15.9338181818182","26.95","42.4820415879017","59.1311166875784","80.7934660157717","65.8915275768376","81.5202815758183","94.462682798044","100.568634697849","108.505592948334","113.678804855275","86.1674008810573","63.6591478696742","60.1048990068073","47.2530896250909","30.0400534045394","24.6999478170117","26.5627618568795","29.1579616677264","27.1225445878195","28.2565236332841","26.8649656362169","25.6421221435253","23.5687847405822","24.1966117146547","26.0002606542421","21.0472858593838","20.969525435576","17.1502796001937","11.7327293318233","10.7879924953096","10.7685256464453","11.6570723684211","10.1912928759894","8.2436672973053","9.47770433859851","8.78120974593691","8.0517228187406","7.30046375396632","7.09414013640762","7.09414013640762","7.09414013640762","",
"Sudan","SDN","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","623.537735849057","111.011687363039","54.2558486809358","36.6367339381596","52.8849902534113","51.1029291974846","79.1278113000548","136.749116607774","165.156794425087","133","155.973960941412","93.524798643493","87.8787878787879","62.1794871794872","80.4635761589404","96.8421052631579","97.3821989528796","45.5696202531646","34.375","43.9359267734554","37.0588235294118","49.2631578947368","32.9161118508655","18.0936248845088","22.7164069009794","29.3103448275862","38.7096774193548","42.3895253682488","23.7536656891496","35.8803986710963","26.8149882903981","24.0827845719661","54.3884892086331","73.7451737451737","51.6407599309154","82.1301369863014","54.5182566124975","70.4544189412354","68.6048580834594","133.659930598081","32.184391938115","90.5015197568389","1660.13605442177","1360.17106325413","488.505560217075","549.069206750721","759.569871034162","543.745694321425","334.593935460776","279.550984008594","129.718767348054","98.7015106145832","262.283136209208","293.099538983444","",
"Singapore","SGP","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","1735.2","867.8","664.4375","910.42","766.666666666667","568.421052631579","649.87","878.260869565217","1657.89473684211","998.181818181818","1146.51162790698","1219.48051948052","1227.28473639966","623.698362980911","392.642140468227","439.411764705882","","","","","","","","2172.76785714286","1240.01275510204","1395.34717251253","663.143895735438","833.813878429263","453.944898577051","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","296.966750358396","269.673400283463","304.34178720533","288.895914605951","189.41522723087","175.563260867562","236.398337843923","210.94299351224","222.011850538745","257.009283654286","346.465066853038","261.392338095571","149.189566010951","212.70172941244","280.490080327071","",
"Sub-Saharan Africa (excluding high income)","SSA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","158.829084602409","146.989615813178","146.703323399845","170.154236626318","167.498387674669","157.522165270805","123.831911961493","131.894076060983","104.731388307976","116.287374296074","122.311385957495","122.815642371575","125.2435462004","126.983025926519","135.140041254961","136.135650203083","133.729676815545","124.576217692696","133.417650552322","147.433985022509","164.703762595275","177.352816763643","155.528104416018","132.070276322993","138.345700118399","142.695368646384","127.464830725106","111.939109179473","118.451809409876","114.725884076167","119.678962719447","111.331121637955","127.827983129373","126.723523835699","107.143395564905","108.835576260956","110.252004222342","113.477244221466","118.895459553257","139.90613341033","144.480736396704","194.367097179559","182.538734124622","208.220017238991","231.712869821404","264.474808193144","211.46997528248","263.321144929234","285.18087496311","342.380107390444","305.483976856036","246.385692950648","362.729812160869","341.652224334635","411.338865261279","365.661958230489","399.027109317735","353.746982254993","379.640758058362","380.465440191133","",
"South Sudan","SSD","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","158.829084602409","146.989615813178","146.703323399845","170.154236626318","167.498387674669","157.522165270805","123.831911961493","131.894076060983","104.731388307976","116.287374296074","122.311385957495","122.815642371575","125.2435462004","126.983025926519","135.140041254961","136.135650203083","133.729676815545","124.576217692696","133.417650552322","147.433985022509","164.703762595275","177.352816763643","155.528104416018","132.070276322993","138.345700118399","142.695368646384","127.464830725106","111.939109179473","118.451809409876","114.725884076167","119.678962719447","111.331121637955","127.827983129373","126.723523835699","107.143395564905","108.835576260956","110.252004222342","113.477244221466","118.895459553257","139.90613341033","144.480736396704","194.367097179559","182.538734124622","208.221710354169","231.719083771356","264.477020382307","211.475085727719","263.328518696838","285.1913146129","342.386352147674","305.493095577596","246.396650666166","362.736080383739","341.657802387504","411.354336874726","365.670190323767","399.035702457953","353.753436878286","379.651592279177","380.472387225312","",
"Small states","SST","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.74210547430682","7.32701969032631","6.3745327019424","4.66543895511021","4.55333403072319","4.73410692768117","5.08741261447806","6.07969000802268","5.61845458539933","4.91962036084376","4.61273424625215","5.91180318087128","6.08667143696451","6.39422664772478","5.69936522850009","7.482969914619","6.52832238819705","6.84323640656015","5.96643768448571","",
"Sao Tome and Principe","STP","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.5398457583548","46.879318504496","48.9435593991807","47.9773737373737","35.8238825883923","46.1533154465312","37.4147058823529","39.2054430799867","51.7350088183422","54.8082319925164","50.6833257610177","44.6373037150517","44.8462154585503","57.0993227990971","63.1275833422524","61.8449911791351","59.0152849500772","63.1875256813221","48.7152159313225","62.9738990651043","44.7854052720567","64.7452266457128","40.4900061051682","49.2543677481323","48.4360713084845","47.5744998377185","56.0445918436493","52.3813745157096","",
"Slovenia","SVN","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16333.4939759036","21640.625","15435.4523227384","101756.140350877","","","","","","","","","","","","","","","","",
"Sweden","SWE","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","176.141842651669","184.802973436733","179.589982641048","193.179339539259","177.949720541896","161.160335895411","158.171250709918","155.465613262531","164.853713951187","167.396712794125","153.459025781268","147.816236088747","160.501031452228","142.472773485994","167.052144525557","181.589205499652","164.61296996059","176.48897957807","169.124213432751","154.885189014767","167.275503065434","150.660661415739","144.251962368089","134.036817670603","135.728179220216","154.06506072613","141.494692563943","146.938644058244","146.377218324391","115.548812683483","143.182352941176","268.547863247863","265.524193548387","262.60081300813","208.558156028369","252.485365853659","262.709322033898","262.521428571429","268.544444444444","222.426771653543","301.580022701476","307.71001150748","322.882891768274","312.282219498714","306.640422666529","255.691964285714","264.445962746833","","","","","","","","","","","","","","",
"Eswatini","SWZ","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","7628.75","7215.75","8089","1285.04830917874","298.984523154096","435.195988128134","421.472","274.803846153846","354.753265602322","392.584780810587","420.841346153846","613.4375","1008.65019011407","218.806555717269","115.974775097881","107.611301369863","104.814778031582","110.684557630856","134.4957175319","238.691215616681","252.014414997349","203.099003862574","189.776513308127","719","490.4272","594.200351493849","421.217026378897","445.688396349413","219.161246778746","240.917593198169","157.75587472343","218.102941176471","187.724704673857","136.494133633682","134.018445872632","146.896866507263","161.074095666417","154.516166686121","156.715464064844","162.68214247684","171.570071663022","153.20582896228","68.2379398536026","90.3085553997195","128.010534434262","153.27194471387","73.3540009699321","","","","","","","",
"Turks and Caicos Islands","TCA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","138.441553678794","134.500343134844","","","","124.857675519179","124.516603462425","130.357212376674","134.616136974865","136.308022678186","","","","","","","","","","","","","","","","","","135.699043123698","125.316954417188","123.823110741514","123.440878682215","119.691953009386","113.225049380927","108.93988222193","105.567034843041","104.27217235811","104.613779804091","105.162923700998","105.541734946949","100.275455417415","97.0790105397568","99.9223747881313","109.939581768596","110.659507520103","104.200948565768","103.147978189342","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.4391572134944","52.5549938853979","39.7094985394476","35.1673403724648","35.5938745681816","38.3081619672795","39.0304983733727","34.3167929734971","34.3079810884272","31.7089599175589","30.2809459698274","29.5910369968319","26.8715339536264","27.3953437835891","31.8442045399698","31.3064594361806","32.2710692425986","48.8551691211782","35.2240710863073","34.6003226551674","36.6924104088221","36.693923105798","32.2998841648873","32.9755592173621","35.5830590102473","34.01235146883","32.5990700291244","33.1651140854378","34.6556859642285","",
"Togo","TGO","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.3306996996997","1.35901111111111","2.93904","14.2145882352941","","","","","",
"Thailand","THA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","7389.62472406181","1123.82921649715","1103.33333333333","1313.75","704.301729382115","1245.39799786179","2070.43894859511","2038.20331611851","2992.87414459982","4191.46114471847","3460.30356100409","3057.30337078652","8225.71428571428","","","","","","","","","","","","","","","","","","","1495.9595959596","998.170731707317","1255.71794871795","987.90253164557","973.452023121387","945.805957446809","1405.7664015161","1065.33322164606","1027.17418456927","1306.14341836735","1529.54013868613","1440.25017518248","1396.25117518248","1832.47318248175","2574.1045","2302.65369090909","2625.95974695408","2507.95203755869","2102.59867647059","2181.99929577465","1904.31418367347","1806.35575036075","1457.2701010101","1736.73007936508","",
"Tajikistan","TJK","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","640","380","700","500","1514.63414634146","1278.175","921.8","265","222.5","302.5","","","243.594125","154.188765432099","174.571342037959","107.21091393079","77.2789224952741","","","","","","","","","","","","","",
"Turkmenistan","TKM","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","94.4792419354839","101.092061538462","176.690816666667","100","135.125345238095","172.370075566751","158.640748129676","100.691814345992","97.6535257214555","97.856","98.5224866666667","98.897071641791","98.5767882352941","104.857897058824","101.000170588235","125.651869257951","101.803485639687","100.671141199226","84.2976221955128","84.0250538461539","74.2422943490701","70.5241086222768","49.8750138079165","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","127.461974309833","129.530023083535","140.708915145005","139.193869929305","148.091267981518","159.889057896248","158.521542421225","175.593980159919","165.494801147211","178.993421477858","169.418391680805","191.200571237181","186.769494300839","182.971808587538","188.257228050864","191.689700312778","195.853045785682","200.972205140154","203.015323991967","189.033222033751","164.672101440964","155.599195297953","137.798787332725","145.791638831581","141.708510800164","155.026549444868","155.289699274874","150.303329853988","136.679249180638","146.547281806476","138.858597438163","154.188711890323","166.312416099858","167.241552109551","145.058996382886","163.650825169058","181.294046720525","188.241763516895","187.781207912366","208.111946549887","221.368853858969","234.352535258416","262.855459257963","270.660013213616","234.252241922289","249.012918735187","286.286267009471","253.039678848183","210.782867148265","226.084005264905","260.605006276849","251.157782962256","293.096436905599","316.463091299596","276.517943759918","308.987509488249","353.715198377843","367.433558996806","419.915948750841","387.443671663845","",
"Timor-Leste","TLS","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","151.530929437364","151.677605499113","154.31952578305","140.290324017039","120.340884740123","94.5354760728911","95.3244914351224","105.678176270157","117.933494888759","128.841616677508","125.768557292567","110.051236668666","128.94068355253","116.259819807903","138.326914634315","144.504852254799","115.961873453731","109.939142482029","113.844938623927","112.50925672876","130.036726429616","116.989125505496","92.8295355234925","82.8855209197306","73.290740454274","72.8626755612674","70.2286147097206","58.7033648126029","56.3523223730078","56.8367298255297","57.5942335326362","58.6746576897562","55.2233814784713","53.1310675866627","52.9549984775573","51.7522235553892","58.6802922790163","54.4716565338111","55.7149404343611","54.4204459216042","50.7212854093918","52.2206466389742","50.4470393792764","53.9071276707236","56.8410104588454","59.0717785287623","50.1020331116802","48.0449867535438","46.0215351029902","35.6083543748037","33.348362071809","31.961247960042","34.4309513303412","33.6039328748543","32.682750903686","29.792604804714","25.7574836142006","24.9949570577355","24.6839544386406","24.5835397433585","",
"Tonga","TON","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","165.953091860058","145.720779984212","157.746808200973","196.866269465958","203.272572005973","234.041385825627","256.24997367915","243.169145516094","213.823898781879","210.579496525407","212.847190343747","192.599211145204","189.472236382485","165.612677826898","185.082329239472","152.389570266437","170.754490307087","181.338896440739","185.210307022397","185.160778549162","149.062496997646","133.59892798153","139.589786499928","147.252783469554","147.478912960531","139.232771846494","121.679309601823","122.733592683156","135.232696184651","136.029088591547","133.1014494507","128.165046050327","132.082698770007","129.208963644401","125.470641788424","130.173015222069","127.570516207467","125.037792297025","127.240974381914","116.981493238836","121.667487890406","118.643383332409","123.45361921011","125.088749104692","136.110321807398","152.640389592258","166.039894894802","180.145614830719","178.739351571331","170.166665446887","172.035922524555","163.972643390319","155.978148216719","160.867772298749","154.091600901438","148.523966421484","153.151517054831","159.254717221348","161.22525172133","176.995912318918","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","158.829084602409","146.989615813178","146.703323399845","170.154236626318","167.498387674669","157.522165270805","123.831911961493","131.894076060983","104.731388307976","116.287374296074","122.311385957495","122.815642371575","125.2435462004","126.983025926519","135.140041254961","136.135650203083","133.729676815545","124.576217692696","133.417650552322","147.433985022509","164.703762595275","177.352816763643","155.528104416018","132.070276322993","138.345700118399","142.695368646384","127.464830725106","111.939109179473","118.451809409876","114.725884076167","119.678962719447","111.331121637955","127.827983129373","126.723523835699","107.143395564905","108.835576260956","110.252004222342","113.477244221466","118.895459553257","139.90613341033","144.480736396704","194.367097179559","182.538734124622","208.221710354169","231.719083771356","264.477020382307","211.475085727719","263.328518696838","285.1913146129","342.386352147674","305.493095577596","246.396650666166","362.736080383739","341.657802387504","411.354336874726","365.670190323767","399.035702457953","353.753436878286","379.651592279177","380.472387225312","",
"Trinidad and Tobago","TTO","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","20.3421174294961","20.9615384615385","19.8333333333333","20","23.8380849208656","17.5100453383184","9.40555555555556","10.727027027027","10.9333333333333","8.8","9.7737843551797","9.15573053368329","15.1797919762259","9.65312843029638","15.7661607644744","16.0469836334586","14.1823679925564","17.3288007863696","17.6767561912992","19.4399083575032","28.1460914139257","15.3650878482197","34.4842831248066","9.11522541504162","4.52066315802888","2.26123969140729","3.12204351939451","0.862666129681836","1.47717099373321","3.06298533218292","3.36658354114713","4.57578646329838","2.22772277227723","2.36220472440945","2.66058532877233","3.82191278856724","3.81981981981982","2.82509347735771","2.21014492753623","3.34326189611333","0.734518130777998","1.41833418712753","1.47794754468574","2.24609698534478","1.74351945442254","1.84971718764735","1.80773361923713","1.74323215750615","1.78278315371793","0.775575542364059","0.780050315397206","0.989144866200524","1.19084390127391","1.47959816612685","1.27963078539769","1.34837951009609","1.32946756395253","1.24410967172679","1.0978211677165","1.0978211677165","",
"Tunisia","TUN","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","23.1818181818182","29.7034821977531","23.2218935249169","20.6853261988063","15.480303588117","16.7293737318155","12.5692443141737","15.6761909950154","20.9891665305678","18.0332637034295","18.9408288506705","18.4094256259205","20.1824028301067","24.9084448761342","35.3561809357301","30.4271569380082","17.4207712867507","21.5226494693419","19.563090968373","13.664323374341","15.4635944700461","15.605543783817","12.7507622914432","14.3868209534821","14.0217162057003","12.2091910976098","11.6375061469619","10.72711407804","10.7587792468647","9.69334821418256","11.6599858523933","11.5862213496283","11.3476864517664","9.99775331386205","8.05730101344104","9.58630640602455","11.1751765659372","11.2960611171743","10.0089206066012","9.77602108036891","8.6333419666753","7.97695835246467","8.19184236173084","9.31424719215918","10.6089453413202","10.7634412614205","11.6912100179855","9.47354713214867","11.6211766794459","10.1276666887625","26.2851818263105","19.754887797071","13.5388371465768","17.1037495680545","30.6087138097368","26.9071236703051","21.0256664164375","34.4150981870482","35.3913142117332","35.2710991498727","",
"Turkiye","TUR","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","239.710878902494","121.564800997065","173.948454758451","163.872778297474","212.570776581331","279.045034472642","414.707587991257","469.109424180707","465.893942876246","302.641748050306","269.656488549618","234.505738615328","311.465517241379","140.767180094787","174.26800865894","207.901539785432","297.402121864273","245.14109907084","218.324653084135","117.824738697387","109.296322546011","117.622776787132","118.449653797547","115.028608752449","103.865191439802","116.907726643066","120.810818157108","107.917090131051","136.970755993224","120.696148826526","143.132934642831","128.850934687206","139.33432662441","144.074435516014","127.762074142198","133.44161141518","128.263313193761","154.276618323311","194.538795986029","259.050467920241","236.606178027229","181.39640668813","152.160884048222","169.742324074251","166.44875771772","207.986305811259","199.206521989945","160.702136387367","205.394594365842","161.861970690931","142.490940533803","165.223778842553","177.689979695946","166.48508062176","159.225333379596","221.413180302423","188.941794821046","149.39229250035","141.652389909113","125.05846736772","",
"Tuvalu","TUV","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","133.566666666667","166.585895721925","168.957847339012","162.051450106505","275.697747464776","188.337343294922","220.300751879699","245.901639344262","229.032258064516","150.777202072539","1100.56518462698","231.979335494327","217.365269461078","339.957300049269","340.485732606605","998.351419031719","2878.47658979734","615.277777777778","954.128440366972","868.817768450507","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uganda","UGA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","329.268292682927","232.558139534884","102.857142857143","87.28","114.558887440243","71.9238095238095","90.0190476190476","99.3478260869565","118.64406779661","160.04742145821","153.92","175.292682926829","90","198.705882352941","41.4","110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ukraine","UKR","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.673054480683","51.1932402085791","49.0060501296456","40.8425496764719","21.436446041403","23.8793286594434","26.3341530894559","19.5480967560473","19.7663971248877","22.2943417525046","22.8733028683233","20.9155045547495","22.4000934159796","20.8000447368912","26.7106924124339","29.4011151197114","36.1805083593856","42.1812715839145","48.9785363330747","44.1290922047255","47.0117727564729","65.6293401652651","85.9021258388743","95.905702655112","110.968011930899","188.314558332498","209.61966292436","208.823539445296","242.568823792864","",
